"year","month","day","mode","route","peak","numerator","denominator","mean"
2023,8,3,"Rail","Blue","OFF_PEAK",40759.101994,42960.03544,0.948767885699863
2023,8,3,"Rail","Blue","PEAK",27647.676781,28762.97878,0.961224391690074
2023,8,3,"Rail","Green-B","OFF_PEAK",9506.211197,12852.59111,0.739633830691436
2023,8,3,"Rail","Green-B","PEAK",6170.882522,8406.921288,0.734024063102421
2023,8,3,"Rail","Green-C","OFF_PEAK",10001.755049,13918.43702,0.718597572028242
2023,8,3,"Rail","Green-C","PEAK",7305.093607,9875.211422,0.739740476920394
2023,8,3,"Rail","Green-D","OFF_PEAK",12726.036126,17154.49016,0.741848694266295
2023,8,3,"Rail","Green-D","PEAK",8916.500753,12624.63874,0.706277695277639
2023,8,3,"Rail","Green-E","OFF_PEAK",6476.808159,11207.92576,0.577877503624721
2023,8,3,"Rail","Green-E","PEAK",4225.87901,7414.906102,0.569916726101247
2023,8,3,"Rail","Orange","OFF_PEAK",77245.270923,79719.862,0.968958914191297
2023,8,3,"Rail","Orange","PEAK",64490.987299,67109.58142,0.960980324037312
2023,8,3,"Rail","Red","OFF_PEAK",112484.31737,126211.2438,0.891238482272211
2023,8,3,"Rail","Red","PEAK",108195.985991,117857.2423,0.918025773211223
2023,8,4,"Rail","Blue","OFF_PEAK",41853.972135,43169.15206,0.969534265505793
2023,8,4,"Rail","Blue","PEAK",27914.4069432,28708.55295,0.972337651145876
2023,8,4,"Rail","Green-B","OFF_PEAK",9399.000727,12401.08252,0.757917763376032
2023,8,4,"Rail","Green-B","PEAK",5699.816332,7887.736032,0.722617530413827
2023,8,4,"Rail","Green-C","OFF_PEAK",10157.727058,13069.48754,0.777209284366478
2023,8,4,"Rail","Green-C","PEAK",7373.71256,9718.890348,0.758699017683371
2023,8,4,"Rail","Green-D","OFF_PEAK",13403.558273,18466.47831,0.725831858570547
2023,8,4,"Rail","Green-D","PEAK",9626.905085,13901.79592,0.692493627470831
2023,8,4,"Rail","Green-E","OFF_PEAK",8008.623511,13040.87515,0.614117029638153
2023,8,4,"Rail","Green-E","PEAK",5636.297295,9543.881347,0.590566572453428
2023,8,4,"Rail","Orange","OFF_PEAK",77969.232168,79862.7202,0.976290714525399
2023,8,4,"Rail","Orange","PEAK",63039.44946,66804.53092,0.943640327861762
2023,8,4,"Rail","Red","OFF_PEAK",118336.71217,129526.8501,0.91360758081154
2023,8,4,"Rail","Red","PEAK",105364.07524,118049.3683,0.892542474028639
2023,8,5,"Rail","Blue","OFF_PEAK",43632.2127331,44200.89788,0.987134081564499
2023,8,5,"Rail","Green-B","OFF_PEAK",9889.09486,12883.06808,0.767604020920458
2023,8,5,"Rail","Green-C","OFF_PEAK",12956.421458,17203.35547,0.753133391947519
2023,8,5,"Rail","Green-D","OFF_PEAK",15436.088339,21080.05234,0.732260437025082
2023,8,5,"Rail","Green-E","OFF_PEAK",10250.924056,14926.97568,0.686738176289438
2023,8,5,"Rail","Orange","OFF_PEAK",55074.695973,57192.64197,0.96296820842599
2023,8,5,"Rail","Red","OFF_PEAK",86704.43673,92075.50723,0.941666674867364
2023,8,6,"Rail","Blue","OFF_PEAK",33444.2965801,33712.96713,0.992030646579876
2023,8,6,"Rail","Green-B","OFF_PEAK",8492.17732,10598.11914,0.801290984543508
2023,8,6,"Rail","Green-C","OFF_PEAK",11078.326695,14205.61448,0.779855507876629
2023,8,6,"Rail","Green-D","OFF_PEAK",10364.062435,13127.12359,0.78951511075093
2023,8,6,"Rail","Green-E","OFF_PEAK",7393.640273,10499.26152,0.704205744272193
2023,8,6,"Rail","Orange","OFF_PEAK",39771.769634,41354.74343,0.961722074308611
2023,8,6,"Rail","Red","OFF_PEAK",61379.198557,65710.49832,0.934085117694478
2023,8,7,"Rail","Blue","OFF_PEAK",40088.127925,43148.70719,0.929069039043902
2023,8,7,"Rail","Blue","PEAK",27929.5571645,28734.30781,0.971993386761872
2023,8,7,"Rail","Green-B","OFF_PEAK",9504.70999,11782.13715,0.80670508830395
2023,8,7,"Rail","Green-B","PEAK",5722.534783,6897.409851,0.829664309736551
2023,8,7,"Rail","Green-C","OFF_PEAK",10126.581672,13115.13809,0.772129245037938
2023,8,7,"Rail","Green-C","PEAK",7483.374149,9946.259281,0.752380763217709
2023,8,7,"Rail","Green-D","OFF_PEAK",13747.438806,18663.36184,0.736600346917991
2023,8,7,"Rail","Green-D","PEAK",10446.947951,14413.14949,0.724820620104454
2023,8,7,"Rail","Green-E","OFF_PEAK",8546.130796,14022.97836,0.609437637041322
2023,8,7,"Rail","Green-E","PEAK",4854.86242,8292.64219,0.585442167739303
2023,8,7,"Rail","Orange","OFF_PEAK",73959.466543,79356.50397,0.931989979938629
2023,8,7,"Rail","Orange","PEAK",62516.634893,67717.72208,0.92319459327271
2023,8,7,"Rail","Red","OFF_PEAK",118902.51659,129843.7205,0.915735594544982
2023,8,7,"Rail","Red","PEAK",106428.99024,117596.0642,0.905038709960499
2023,8,8,"Rail","Blue","OFF_PEAK",40728.517108,43073.36002,0.945561643881247
2023,8,8,"Rail","Blue","PEAK",27757.9470678,28630.42992,0.969526030358681
2023,8,8,"Rail","Green-B","OFF_PEAK",8955.641644,12802.24901,0.699536592125699
2023,8,8,"Rail","Green-B","PEAK",5801.53151,7501.221852,0.773411535409152
2023,8,8,"Rail","Green-C","OFF_PEAK",10158.898607,13265.36674,0.765821164700042
2023,8,8,"Rail","Green-C","PEAK",7114.029809,9221.848674,0.771432069695226
2023,8,8,"Rail","Green-D","OFF_PEAK",12672.669394,16765.63072,0.755871914731043
2023,8,8,"Rail","Green-D","PEAK",8926.088096,12466.16364,0.7160252627648
2023,8,8,"Rail","Green-E","OFF_PEAK",7847.818705,13109.03281,0.598657339465458
2023,8,8,"Rail","Green-E","PEAK",5714.114599,9082.10544,0.62916188726829
2023,8,8,"Rail","Orange","OFF_PEAK",71292.30589,83714.34406,0.851613981934842
2023,8,8,"Rail","Orange","PEAK",60314.155611,66484.90997,0.907185640143238
2023,8,8,"Rail","Red","OFF_PEAK",107434.6428,124089.9523,0.865780353757135
2023,8,8,"Rail","Red","PEAK",93871.59601,107940.8014,0.869658134759781
2023,8,9,"Rail","Blue","OFF_PEAK",41990.771398,43211.51497,0.971749577101208
2023,8,9,"Rail","Blue","PEAK",28071.7995852,28475.54034,0.985821489250799
2023,8,9,"Rail","Green-B","OFF_PEAK",7990.871586,11176.25897,0.714986258590606
2023,8,9,"Rail","Green-B","PEAK",5556.040838,7121.419287,0.780187293302956
2023,8,9,"Rail","Green-C","OFF_PEAK",10302.675193,13622.28197,0.756310522399207
2023,8,9,"Rail","Green-C","PEAK",6953.259874,9562.596731,0.727130932067745
2023,8,9,"Rail","Green-D","OFF_PEAK",13511.111581,18334.13895,0.73693733956347
2023,8,9,"Rail","Green-D","PEAK",9993.300558,14701.80721,0.67973279850947
2023,8,9,"Rail","Green-E","OFF_PEAK",6915.314793,12034.52296,0.574623091915228
2023,8,9,"Rail","Green-E","PEAK",4851.746058,8848.208438,0.548330895683179
2023,8,9,"Rail","Orange","OFF_PEAK",72432.29977,83567.92014,0.866747666432948
2023,8,9,"Rail","Orange","PEAK",62322.182833,68299.98224,0.912477291926745
2023,8,9,"Rail","Red","OFF_PEAK",117289.66964,129449.1248,0.906067691235561
2023,8,9,"Rail","Red","PEAK",108876.50689,117373.6841,0.927605772323202
2023,8,10,"Rail","Blue","OFF_PEAK",39055.671397,42680.47538,0.915071143169633
2023,8,10,"Rail","Blue","PEAK",28119.0052003,28576.10626,0.98400408174784
2023,8,10,"Rail","Green-B","OFF_PEAK",8842.89768,11076.91286,0.798317888004041
2023,8,10,"Rail","Green-B","PEAK",5067.07507,6651.923507,0.761745841585186
2023,8,10,"Rail","Green-C","OFF_PEAK",10634.403365,13150.82243,0.808649300954784
2023,8,10,"Rail","Green-C","PEAK",6547.074191,8551.235723,0.765629015861477
2023,8,10,"Rail","Green-D","OFF_PEAK",19250.54811,25042.42926,0.7687172801861
2023,8,10,"Rail","Green-D","PEAK",14379.759162,18902.86207,0.760718620743763
2023,8,10,"Rail","Green-E","OFF_PEAK",15110.963034,20357.67767,0.742273420325748
2023,8,10,"Rail","Green-E","PEAK",11002.104781,15738.04928,0.699076777894039
2023,8,10,"Rail","Orange","OFF_PEAK",84838.487759,88369.57667,0.96004180347965
2023,8,10,"Rail","Orange","PEAK",69316.674692,73047.98711,0.948919709281227
2023,8,10,"Rail","Red","OFF_PEAK",108571.36752,125080.4001,0.868012633739569
2023,8,10,"Rail","Red","PEAK",104819.4423,118086.5435,0.887649339147606
2023,8,11,"Rail","Blue","OFF_PEAK",41877.426417,43132.44236,0.970903202454311
2023,8,11,"Rail","Blue","PEAK",27946.9905268,28600.93463,0.977135568761656
2023,8,11,"Rail","Green-B","OFF_PEAK",8718.021704,11046.13666,0.789237176068035
2023,8,11,"Rail","Green-B","PEAK",5579.518903,7122.597103,0.783354557658461
2023,8,11,"Rail","Green-C","OFF_PEAK",8659.467762,11957.85066,0.724165906417165
2023,8,11,"Rail","Green-C","PEAK",6912.436456,9623.091069,0.718317680507862
2023,8,11,"Rail","Green-D","OFF_PEAK",19105.355784,25265.78432,0.756175052475078
2023,8,11,"Rail","Green-D","PEAK",13703.257901,17930.72301,0.764233427361388
2023,8,11,"Rail","Green-E","OFF_PEAK",15385.996247,21251.73992,0.723987603128921
2023,8,11,"Rail","Green-E","PEAK",9885.979394,14269.74504,0.692792994288845
2023,8,11,"Rail","Orange","OFF_PEAK",84297.884201,88634.85117,0.951069281306946
2023,8,11,"Rail","Orange","PEAK",71011.993593,72872.70596,0.974466264941207
2023,8,11,"Rail","Red","OFF_PEAK",115253.25939,126326.944,0.912341071038653
2023,8,11,"Rail","Red","PEAK",100053.86322,111249.8227,0.899362001589958
2023,8,12,"Rail","Blue","OFF_PEAK",43834.4246824,44226.05019,0.991144913327834
2023,8,12,"Rail","Green-B","OFF_PEAK",9777.51097,12791.51215,0.764374911687044
2023,8,12,"Rail","Green-C","OFF_PEAK",12119.220709,16573.64165,0.731234629354979
2023,8,12,"Rail","Green-D","OFF_PEAK",18569.300411,26163.58747,0.709738312159682
2023,8,12,"Rail","Green-E","OFF_PEAK",15808.886584,21787.70883,0.725587380818693
2023,8,12,"Rail","Orange","OFF_PEAK",63841.013572,67109.20648,0.951300379196497
2023,8,12,"Rail","Red","OFF_PEAK",59403.79038,69892.54894,0.849930232634609
2023,8,13,"Rail","Blue","OFF_PEAK",32578.343058,33732.91691,0.96577307989462
2023,8,13,"Rail","Green-B","OFF_PEAK",8158.147037,10065.39031,0.810514722801644
2023,8,13,"Rail","Green-C","OFF_PEAK",9746.417589,12685.55725,0.768308194659718
2023,8,13,"Rail","Green-D","OFF_PEAK",14268.98814,18335.81874,0.778202944866153
2023,8,13,"Rail","Green-E","OFF_PEAK",13239.326419,16124.67689,0.821059951111988
2023,8,13,"Rail","Orange","OFF_PEAK",43046.649343,47132.83727,0.91330485997284
2023,8,13,"Rail","Red","OFF_PEAK",43624.61564,49741.78223,0.877021563849181
2023,8,14,"Rail","Blue","OFF_PEAK",41223.973498,43228.71575,0.953624755738898
2023,8,14,"Rail","Blue","PEAK",27104.971992,28318.69866,0.957140450464471
2023,8,14,"Rail","Green-B","OFF_PEAK",8374.653548,11170.71954,0.749696876554113
2023,8,14,"Rail","Green-B","PEAK",5382.430188,7048.011353,0.763680692101746
2023,8,14,"Rail","Green-C","OFF_PEAK",9799.434316,12575.46851,0.779250038136353
2023,8,14,"Rail","Green-C","PEAK",7209.089066,9207.686291,0.782942515433707
2023,8,14,"Rail","Green-D","OFF_PEAK",19448.05829,25640.59062,0.758487141666318
2023,8,14,"Rail","Green-D","PEAK",14013.082004,18991.7431,0.737851282539726
2023,8,14,"Rail","Green-E","OFF_PEAK",16482.269528,20924.62736,0.787697159162217
2023,8,14,"Rail","Green-E","PEAK",12636.887106,15184.95145,0.832198057900277
2023,8,14,"Rail","Orange","OFF_PEAK",85578.937263,89007.53779,0.96147966102501
2023,8,14,"Rail","Orange","PEAK",69443.811722,72747.09043,0.954592291066561
2023,8,14,"Rail","Red","OFF_PEAK",117949.50425,128528.773,0.917689490819305
2023,8,14,"Rail","Red","PEAK",105387.51106,111021.197,0.949255762933271
2023,8,15,"Rail","Blue","OFF_PEAK",40886.774582,43178.18532,0.946931286689841
2023,8,15,"Rail","Blue","PEAK",27785.8667622,28570.13388,0.972549406975338
2023,8,15,"Rail","Green-B","OFF_PEAK",8698.714582,11367.28728,0.765241026089384
2023,8,15,"Rail","Green-B","PEAK",5780.668705,6894.362509,0.838463120767704
2023,8,15,"Rail","Green-C","OFF_PEAK",7842.215587,10303.93665,0.761089266498936
2023,8,15,"Rail","Green-C","PEAK",7444.370862,10087.49238,0.737980320734577
2023,8,15,"Rail","Green-D","OFF_PEAK",19536.587691,25098.94082,0.778382953731352
2023,8,15,"Rail","Green-D","PEAK",14215.751023,17612.61316,0.807134687729666
2023,8,15,"Rail","Green-E","OFF_PEAK",17026.270812,21957.67018,0.775413359997923
2023,8,15,"Rail","Green-E","PEAK",12193.904478,15594.39243,0.781941619895479
2023,8,15,"Rail","Orange","OFF_PEAK",85506.370779,90200.31335,0.947960906157983
2023,8,15,"Rail","Orange","PEAK",66206.617378,72544.26779,0.912637474950521
2023,8,15,"Rail","Red","OFF_PEAK",107555.19537,125146.1962,0.859436392282453
2023,8,15,"Rail","Red","PEAK",97740.70567,116110.3582,0.841791440360917
2023,8,16,"Rail","Blue","OFF_PEAK",40426.173235,42824.67468,0.94399253554353
2023,8,16,"Rail","Blue","PEAK",27872.1160652,28508.56437,0.977675189232968
2023,8,16,"Rail","Green-B","OFF_PEAK",7382.130992,9609.519347,0.768210222117367
2023,8,16,"Rail","Green-B","PEAK",3665.1823134,4519.069286,0.811048045834277
2023,8,16,"Rail","Green-C","OFF_PEAK",9206.585783,12141.47779,0.758275552798256
2023,8,16,"Rail","Green-C","PEAK",6999.753954,9534.76266,0.734129857617242
2023,8,16,"Rail","Green-D","OFF_PEAK",19423.789721,25261.6737,0.768903515723901
2023,8,16,"Rail","Green-D","PEAK",14229.862387,19138.69172,0.743512806161653
2023,8,16,"Rail","Green-E","OFF_PEAK",16856.553447,21940.07001,0.768299893269119
2023,8,16,"Rail","Green-E","PEAK",12081.977488,15510.34722,0.778962412422383
2023,8,16,"Rail","Orange","OFF_PEAK",83542.97605,88079.53766,0.948494715906528
2023,8,16,"Rail","Orange","PEAK",68334.615962,72917.66215,0.937147653217788
2023,8,16,"Rail","Red","OFF_PEAK",110150.68662,127643.4736,0.862955884177693
2023,8,16,"Rail","Red","PEAK",98551.42622,111173.3336,0.88646641266139
2023,8,17,"Rail","Blue","OFF_PEAK",41275.409087,43094.60085,0.957786086258645
2023,8,17,"Rail","Blue","PEAK",27685.138758,28717.65132,0.964046065240686
2023,8,17,"Rail","Green-B","OFF_PEAK",9086.463131,11357.40629,0.800047378687198
2023,8,17,"Rail","Green-B","PEAK",5895.229017,7271.287382,0.810754507048309
2023,8,17,"Rail","Green-C","OFF_PEAK",10384.951834,13201.75821,0.786633997442375
2023,8,17,"Rail","Green-C","PEAK",7427.90089,9720.562037,0.764143149514061
2023,8,17,"Rail","Green-D","OFF_PEAK",18597.667644,24120.73741,0.771024008423961
2023,8,17,"Rail","Green-D","PEAK",13054.891888,17875.30846,0.730330999166433
2023,8,17,"Rail","Green-E","OFF_PEAK",16842.384132,21123.71431,0.797321147447387
2023,8,17,"Rail","Green-E","PEAK",11546.888338,15517.57765,0.744116678417266
2023,8,17,"Rail","Orange","OFF_PEAK",85838.584535,88641.55721,0.96837857136964
2023,8,17,"Rail","Orange","PEAK",70067.523929,72970.27825,0.960220045878748
2023,8,17,"Rail","Red","OFF_PEAK",109937.15861,126035.7907,0.872269360944312
2023,8,17,"Rail","Red","PEAK",100853.88846,114086.219,0.884014645625165
2023,8,18,"Rail","Blue","OFF_PEAK",41252.023789,43078.50679,0.957601060549666
2023,8,18,"Rail","Blue","PEAK",27934.1135705,28723.79559,0.972507741289771
2023,8,18,"Rail","Green-B","OFF_PEAK",8043.059919,10813.63579,0.743788682659156
2023,8,18,"Rail","Green-B","PEAK",5535.680546,6841.968615,0.809077161485927
2023,8,18,"Rail","Green-C","OFF_PEAK",9684.199045,12980.49505,0.746057758790948
2023,8,18,"Rail","Green-C","PEAK",7625.930992,10851.3138,0.702765686492266
2023,8,18,"Rail","Green-D","OFF_PEAK",17217.412929,23255.96511,0.740343943911257
2023,8,18,"Rail","Green-D","PEAK",12740.319851,18015.89319,0.707171146977698
2023,8,18,"Rail","Green-E","OFF_PEAK",16574.17027,22108.26713,0.749682015896648
2023,8,18,"Rail","Green-E","PEAK",11531.700552,14494.82871,0.795573427097091
2023,8,18,"Rail","Orange","OFF_PEAK",84650.142723,88334.53686,0.95829044597993
2023,8,18,"Rail","Orange","PEAK",70570.95586,72721.41488,0.970428806651403
2023,8,18,"Rail","Red","OFF_PEAK",112112.80165,125768.3224,0.89142320984
2023,8,18,"Rail","Red","PEAK",105040.12247,116180.2614,0.904113325312246
2023,8,19,"Rail","Blue","OFF_PEAK",43826.4061728,44199.52765,0.991558247405841
2023,8,19,"Rail","Green-B","OFF_PEAK",9283.418986,12429.1948,0.746904295522024
2023,8,19,"Rail","Green-C","OFF_PEAK",12480.710589,16489.98382,0.756866151309541
2023,8,19,"Rail","Green-D","OFF_PEAK",19128.004411,27137.58124,0.704852958037612
2023,8,19,"Rail","Green-E","OFF_PEAK",16696.477566,22598.70193,0.738824628853362
2023,8,19,"Rail","Orange","OFF_PEAK",62490.164576,66978.37803,0.932990114332274
2023,8,19,"Rail","Red","OFF_PEAK",57464.12803,69535.33906,0.82640178083285
2023,8,20,"Rail","Blue","OFF_PEAK",33190.861569,33729.10977,0.984042027652958
2023,8,20,"Rail","Green-B","OFF_PEAK",8483.658276,10833.02686,0.783129072385592
2023,8,20,"Rail","Green-C","OFF_PEAK",10617.004696,13042.19315,0.814050564494209
2023,8,20,"Rail","Green-D","OFF_PEAK",14659.825463,18304.3245,0.800894098167895
2023,8,20,"Rail","Green-E","OFF_PEAK",11944.764929,15429.80006,0.774136079699791
2023,8,20,"Rail","Orange","OFF_PEAK",45599.220725,46666.40828,0.977131568630762
2023,8,20,"Rail","Red","OFF_PEAK",39353.20121,49686.65443,0.792027590938769
2023,8,21,"Rail","Blue","OFF_PEAK",40843.38649,42915.34402,0.951719889999381
2023,8,21,"Rail","Blue","PEAK",26353.36998,28078.20076,0.938570466293653
2023,8,21,"Rail","Green-B","OFF_PEAK",9398.653898,11830.03469,0.794473908512267
2023,8,21,"Rail","Green-B","PEAK",6647.126341,8170.42059,0.8135598734214
2023,8,21,"Rail","Green-C","OFF_PEAK",8564.155923,11040.74179,0.775686641884594
2023,8,21,"Rail","Green-C","PEAK",6249.926135,8176.092333,0.764414818283584
2023,8,21,"Rail","Green-D","OFF_PEAK",19273.63245,24432.25285,0.788860223751327
2023,8,21,"Rail","Green-D","PEAK",13839.673103,18150.14779,0.762510215515992
2023,8,21,"Rail","Green-E","OFF_PEAK",17370.683129,21493.00473,0.808201707821427
2023,8,21,"Rail","Green-E","PEAK",11677.074504,15209.56478,0.767745472858954
2023,8,21,"Rail","Orange","OFF_PEAK",85984.665262,91285.13652,0.941935002125579
2023,8,21,"Rail","Orange","PEAK",67452.432805,71684.6364,0.940960799865339
2023,8,21,"Rail","Red","OFF_PEAK",115513.43265,128710.5632,0.897466608630301
2023,8,21,"Rail","Red","PEAK",98433.1626,114538.6559,0.859388141292131
2023,8,22,"Rail","Blue","OFF_PEAK",41783.493722,43148.62623,0.968362086414448
2023,8,22,"Rail","Blue","PEAK",28133.9957103,28590.58969,0.984029920870793
2023,8,22,"Rail","Green-B","OFF_PEAK",9319.225075,11661.84349,0.799121089473651
2023,8,22,"Rail","Green-B","PEAK",6182.336918,7602.6976,0.813176749000249
2023,8,22,"Rail","Green-C","OFF_PEAK",10501.444851,13285.29884,0.790456050516663
2023,8,22,"Rail","Green-C","PEAK",7151.46983,8669.009758,0.824946565944331
2023,8,22,"Rail","Green-D","OFF_PEAK",18759.983734,24220.16655,0.774560476092184
2023,8,22,"Rail","Green-D","PEAK",14252.089888,18553.44241,0.768164180697721
2023,8,22,"Rail","Green-E","OFF_PEAK",16993.716008,21407.1284,0.793834450397373
2023,8,22,"Rail","Green-E","PEAK",12029.806107,15427.24421,0.779776734149462
2023,8,22,"Rail","Orange","OFF_PEAK",85799.794453,88535.71224,0.969098144491304
2023,8,22,"Rail","Orange","PEAK",71431.866288,73028.87648,0.97813179842035
2023,8,22,"Rail","Red","OFF_PEAK",112847.22285,129388.6693,0.872156916525302
2023,8,22,"Rail","Red","PEAK",104027.91824,117220.5107,0.88745491398034
2023,8,23,"Rail","Blue","OFF_PEAK",40687.678864,41998.052,0.96879919249588
2023,8,23,"Rail","Blue","PEAK",26317.2197691,26977.70757,0.975517274802308
2023,8,23,"Rail","Green-B","OFF_PEAK",9165.369952,11384.26743,0.80509088602814
2023,8,23,"Rail","Green-B","PEAK",6046.822065,7411.698751,0.815848332230739
2023,8,23,"Rail","Green-C","OFF_PEAK",9919.313288,13156.91216,0.753924109804196
2023,8,23,"Rail","Green-C","PEAK",6240.59261,8502.025945,0.734012416613485
2023,8,23,"Rail","Green-D","OFF_PEAK",19438.147549,24597.60586,0.790245508430145
2023,8,23,"Rail","Green-D","PEAK",14496.034583,18893.95117,0.767231504547177
2023,8,23,"Rail","Green-E","OFF_PEAK",17420.768869,21635.06556,0.805209895051504
2023,8,23,"Rail","Green-E","PEAK",12235.616226,15453.90177,0.791749320534215
2023,8,23,"Rail","Orange","OFF_PEAK",85340.570711,88903.63708,0.95992215295091
2023,8,23,"Rail","Orange","PEAK",69752.033925,72602.46565,0.96073918840799
2023,8,23,"Rail","Red","OFF_PEAK",107887.30609,125900.2169,0.85692708675548
2023,8,23,"Rail","Red","PEAK",103055.77242,114688.0503,0.898574630490514
2023,8,24,"Rail","Blue","OFF_PEAK",40635.60211,43160.72701,0.941494847864473
2023,8,24,"Rail","Blue","PEAK",27334.748284,28650.96507,0.954060298395387
2023,8,24,"Rail","Green-B","OFF_PEAK",8788.495962,11593.88292,0.758028696912182
2023,8,24,"Rail","Green-B","PEAK",5107.955101,6535.516275,0.781568721745705
2023,8,24,"Rail","Green-C","OFF_PEAK",9649.1743,12407.01531,0.777719222464633
2023,8,24,"Rail","Green-C","PEAK",6990.929273,9298.421946,0.751840399758086
2023,8,24,"Rail","Green-D","OFF_PEAK",19847.181249,25024.11284,0.793122272741478
2023,8,24,"Rail","Green-D","PEAK",13883.366226,18272.48181,0.759796417933881
2023,8,24,"Rail","Green-E","OFF_PEAK",16314.45238,20899.13342,0.780628174964778
2023,8,24,"Rail","Green-E","PEAK",12630.847255,15575.28742,0.81095436086662
2023,8,24,"Rail","Orange","OFF_PEAK",85709.656408,88574.17904,0.967659619732898
2023,8,24,"Rail","Orange","PEAK",67962.454141,73116.79993,0.929505314866971
